date,pm10,pm2_5,carbon_monoxide,sulphur_dioxide,ozone,us_aqi,carbon_dioxide,nitrogen_dioxide,city,country,lat,lon
2025-12-02 21:00:00+00:00,14.4,13.9,366.0,5.9,63.0,59.822697,461.0,23.1,Detroit,US,42.3314,-83.0458
2025-12-02 22:00:00+00:00,19.8,19.3,390.0,5.7,48.0,60.39007,461.0,37.0,Detroit,US,42.3314,-83.0458
2025-12-02 23:00:00+00:00,22.4,21.9,411.0,5.7,27.0,61.090424,460.0,54.7,Detroit,US,42.3314,-83.0458
2025-12-03 00:00:00+00:00,16.9,16.8,419.0,4.7,22.0,61.70212,459.0,55.1,Detroit,US,42.3314,-83.0458
2025-12-03 01:00:00+00:00,14.7,14.6,401.0,4.4,25.0,61.347507,458.0,49.0,Detroit,US,42.3314,-83.0458
2025-12-03 02:00:00+00:00,13.4,13.3,369.0,4.1,30.0,60.877655,457.0,40.4,Detroit,US,42.3314,-83.0458
2025-12-03 03:00:00+00:00,11.9,11.9,343.0,3.8,34.0,60.460983,456.0,32.8,Detroit,US,42.3314,-83.0458
2025-12-03 04:00:00+00:00,10.2,10.2,334.0,3.7,36.0,60.026585,456.0,27.4,Detroit,US,42.3314,-83.0458
2025-12-03 05:00:00+00:00,7.9,7.9,331.0,3.6,36.0,59.547867,457.0,22.9,Detroit,US,42.3314,-83.0458
2025-12-03 06:00:00+00:00,5.5,5.4,325.0,3.7,38.0,58.891838,457.0,19.1,Detroit,US,42.3314,-83.0458
2025-12-03 07:00:00+00:00,3.6,3.5,311.0,4.1,42.0,57.978718,456.0,15.8,Detroit,US,42.3314,-83.0458
2025-12-03 08:00:00+00:00,2.4,2.4,294.0,4.6,47.0,56.888294,454.0,13.3,Detroit,US,42.3314,-83.0458
2025-12-03 09:00:00+00:00,2.0,2.0,279.0,4.8,52.0,55.76241,452.0,11.4,Detroit,US,42.3314,-83.0458
2025-12-03 10:00:00+00:00,1.9,1.9,268.0,4.3,56.0,54.627655,451.0,10.5,Detroit,US,42.3314,-83.0458
2025-12-03 11:00:00+00:00,1.9,1.9,258.0,3.4,60.0,53.457443,450.0,10.3,Detroit,US,42.3314,-83.0458
2025-12-03 12:00:00+00:00,2.0,2.0,253.0,2.7,65.0,52.21631,449.0,9.9,Detroit,US,42.3314,-83.0458
2025-12-03 13:00:00+00:00,3.4,3.3,254.0,2.7,65.0,50.558506,449.0,10.4,Detroit,US,42.3314,-83.0458
2025-12-03 14:00:00+00:00,4.1,4.0,259.0,2.8,65.0,47.63888,450.0,10.9,Detroit,US,42.3314,-83.0458
2025-12-03 15:00:00+00:00,4.3,4.3,263.0,2.8,66.0,44.27083,451.0,11.1,Detroit,US,42.3314,-83.0458
2025-12-03 16:00:00+00:00,4.3,4.3,263.0,2.8,68.0,41.45833,451.0,10.2,Detroit,US,42.3314,-83.0458
2025-12-03 17:00:00+00:00,4.2,4.2,262.0,2.9,71.0,38.871525,451.0,8.8,Detroit,US,42.3314,-83.0458
2025-12-03 18:00:00+00:00,4.5,4.4,263.0,3.0,72.0,36.406242,451.0,8.5,Detroit,US,42.3314,-83.0458
2025-12-03 19:00:00+00:00,4.8,4.7,266.0,3.3,71.0,34.42708,451.0,10.2,Detroit,US,42.3314,-83.0458
2025-12-03 20:00:00+00:00,5.3,5.2,270.0,3.7,69.0,33.05555,451.0,12.9,Detroit,US,42.3314,-83.0458
2025-12-03 21:00:00+00:00,6.0,6.0,275.0,4.0,66.0,31.82291,451.0,15.4,Detroit,US,42.3314,-83.0458
2025-12-03 22:00:00+00:00,7.0,6.9,281.0,4.0,63.0,31.7718,452.0,17.4,Detroit,US,42.3314,-83.0458
2025-12-03 23:00:00+00:00,6.9,6.9,288.0,3.9,60.0,31.655842,452.0,19.2,Detroit,US,42.3314,-83.0458
2025-12-04 00:00:00+00:00,10.3,10.2,292.0,3.7,58.0,31.307978,453.0,20.6,Detroit,US,42.3314,-83.0458
2025-12-04 01:00:00+00:00,10.3,10.2,292.0,3.7,56.0,30.7282,453.0,20.9,Detroit,US,42.3314,-83.0458
2025-12-04 02:00:00+00:00,10.2,10.2,289.0,3.7,54.0,29.858532,454.0,21.2,Detroit,US,42.3314,-83.0458
2025-12-04 03:00:00+00:00,10.2,10.1,287.0,3.6,53.0,28.814936,454.0,20.7,Detroit,US,42.3314,-83.0458
2025-12-04 04:00:00+00:00,9.8,9.7,291.0,3.2,52.0,27.771336,455.0,18.9,Detroit,US,42.3314,-83.0458
2025-12-04 05:00:00+00:00,8.8,8.8,296.0,2.7,52.0,26.785713,456.0,16.3,Detroit,US,42.3314,-83.0458
2025-12-04 06:00:00+00:00,6.1,6.1,288.0,2.3,54.0,25.974026,456.0,13.5,Detroit,US,42.3314,-83.0458
2025-12-04 07:00:00+00:00,3.5,3.5,255.0,2.0,59.0,25.452227,453.0,10.2,Detroit,US,42.3314,-83.0458
2025-12-04 08:00:00+00:00,2.2,2.2,210.0,1.7,65.0,25.394249,450.0,6.8,Detroit,US,42.3314,-83.0458
2025-12-04 09:00:00+00:00,1.6,1.6,178.0,1.5,70.0,25.800095,447.0,4.7,Detroit,US,42.3314,-83.0458
2025-12-04 10:00:00+00:00,1.3,1.3,171.0,1.5,71.0,26.611782,447.0,5.1,Detroit,US,42.3314,-83.0458
2025-12-04 11:00:00+00:00,1.3,1.3,178.0,1.6,71.0,27.5974,447.0,6.8,Detroit,US,42.3314,-83.0458
2025-12-04 12:00:00+00:00,4.5,4.4,187.0,1.8,68.0,28.641003,448.0,9.3,Detroit,US,42.3314,-83.0458
2025-12-04 13:00:00+00:00,5.1,5.0,198.0,2.0,69.0,29.568645,449.0,9.1,Detroit,US,42.3314,-83.0458
2025-12-04 14:00:00+00:00,5.2,5.0,212.0,2.2,70.0,30.554264,449.0,8.8,Detroit,US,42.3314,-83.0458
2025-12-04 15:00:00+00:00,4.2,4.1,219.0,2.4,72.0,31.48191,449.0,8.2,Detroit,US,42.3314,-83.0458
2025-12-04 16:00:00+00:00,3.2,3.0,210.0,2.4,74.0,32.23562,448.0,7.0,Detroit,US,42.3314,-83.0458
2025-12-04 17:00:00+00:00,3.1,2.8,194.0,2.4,77.0,32.75742,446.0,5.6,Detroit,US,42.3314,-83.0458
2025-12-04 18:00:00+00:00,3.2,2.8,185.0,2.4,79.0,33.163265,445.0,5.1,Detroit,US,42.3314,-83.0458
2025-12-04 19:00:00+00:00,3.4,3.0,170.0,2.5,81.0,33.627087,444.0,4.2,Detroit,US,42.3314,-83.0458
2025-12-04 20:00:00+00:00,3.7,3.2,164.0,2.8,82.0,34.206863,444.0,4.3,Detroit,US,42.3314,-83.0458
2025-12-04 21:00:00+00:00,4.1,3.7,222.0,3.3,76.0,35.018555,448.0,10.2,Detroit,US,42.3314,-83.0458
2025-12-04 22:00:00+00:00,8.2,7.7,403.0,4.2,57.0,35.424397,461.0,27.5,Detroit,US,42.3314,-83.0458
2025-12-04 23:00:00+00:00,14.8,14.3,649.0,5.4,31.0,34.670685,478.0,50.6,Detroit,US,42.3314,-83.0458
2025-12-05 00:00:00+00:00,24.3,22.9,846.0,7.6,10.0,34.032703,493.0,69.1,Detroit,US,42.3314,-83.0458
2025-12-05 01:00:00+00:00,34.2,32.8,978.0,10.2,8.0,34.771477,507.0,70.6,Detroit,US,42.3314,-83.0458
2025-12-05 02:00:00+00:00,43.1,41.6,1061.0,13.8,6.0,35.7565,519.0,72.6,Detroit,US,42.3314,-83.0458
2025-12-05 03:00:00+00:00,49.1,47.6,1030.0,16.0,4.0,36.298264,520.0,73.7,Detroit,US,42.3314,-83.0458
2025-12-05 04:00:00+00:00,49.8,48.2,787.0,15.7,3.0,41.38889,500.0,73.3,Detroit,US,42.3314,-83.0458
2025-12-05 05:00:00+00:00,41.6,39.7,430.0,14.1,3.0,48.07292,470.0,72.0,Detroit,US,42.3314,-83.0458
2025-12-05 06:00:00+00:00,33.4,31.3,186.0,12.2,4.0,51.75532,448.0,70.1,Detroit,US,42.3314,-83.0458
2025-12-05 07:00:00+00:00,27.9,25.7,176.0,10.2,6.0,53.989365,446.0,68.6,Detroit,US,42.3314,-83.0458
2025-12-05 08:00:00+00:00,23.2,21.2,280.0,8.0,8.0,55.957447,453.0,66.5,Detroit,US,42.3314,-83.0458
2025-12-05 09:00:00+00:00,19.2,17.4,362.0,6.2,13.0,57.641846,459.0,61.6,Detroit,US,42.3314,-83.0458
2025-12-05 10:00:00+00:00,16.1,14.4,369.0,5.0,22.0,59.042557,460.0,51.0,Detroit,US,42.3314,-83.0458
2025-12-05 11:00:00+00:00,14.6,13.0,354.0,4.3,34.0,60.2039,460.0,37.6,Detroit,US,42.3314,-83.0458
2025-12-05 12:00:00+00:00,17.1,15.4,343.0,3.8,40.0,61.24113,459.0,28.2,Detroit,US,42.3314,-83.0458
2025-12-05 13:00:00+00:00,19.8,18.2,347.0,4.0,41.0,62.216312,458.0,27.2,Detroit,US,42.3314,-83.0458
2025-12-05 14:00:00+00:00,21.4,19.8,354.0,4.3,42.0,63.386524,457.0,25.8,Detroit,US,42.3314,-83.0458
2025-12-05 15:00:00+00:00,21.8,20.3,357.0,4.6,45.0,64.69858,456.0,23.9,Detroit,US,42.3314,-83.0458
2025-12-05 16:00:00+00:00,21.1,19.8,351.0,4.8,50.0,66.13475,455.0,21.0,Detroit,US,42.3314,-83.0458
2025-12-05 17:00:00+00:00,19.8,18.9,340.0,5.0,56.0,67.62411,454.0,17.6,Detroit,US,42.3314,-83.0458
2025-12-05 18:00:00+00:00,18.4,18.0,330.0,5.1,60.0,69.051414,453.0,15.7,Detroit,US,42.3314,-83.0458
2025-12-05 19:00:00+00:00,17.3,17.0,324.0,5.2,61.0,70.39894,452.0,16.0,Detroit,US,42.3314,-83.0458
2025-12-05 20:00:00+00:00,16.8,16.6,319.0,5.3,61.0,71.64007,452.0,17.8,Detroit,US,42.3314,-83.0458
2025-12-05 21:00:00+00:00,16.9,16.7,314.0,5.3,59.0,72.828,452.0,20.3,Detroit,US,42.3314,-83.0458
2025-12-05 22:00:00+00:00,17.5,17.2,311.0,5.1,55.0,73.980484,452.0,24.4,Detroit,US,42.3314,-83.0458
2025-12-05 23:00:00+00:00,18.0,17.8,308.0,4.9,50.0,74.82269,453.0,29.3,Detroit,US,42.3314,-83.0458
2025-12-06 00:00:00+00:00,18.8,18.5,303.0,4.5,48.0,75.13298,453.0,32.1,Detroit,US,42.3314,-83.0458
2025-12-06 01:00:00+00:00,19.3,19.0,293.0,4.6,51.0,74.742905,453.0,29.1,Detroit,US,42.3314,-83.0458
2025-12-06 02:00:00+00:00,19.6,19.3,280.0,4.8,55.0,73.5195,453.0,24.9,Detroit,US,42.3314,-83.0458
2025-12-06 03:00:00+00:00,19.7,19.4,269.0,4.9,59.0,71.54256,453.0,20.9,Detroit,US,42.3314,-83.0458
2025-12-06 04:00:00+00:00,19.8,19.5,260.0,5.0,63.0,69.04255,452.0,17.3,Detroit,US,42.3314,-83.0458
2025-12-06 05:00:00+00:00,19.6,19.3,252.0,5.0,67.0,66.49822,452.0,13.9,Detroit,US,42.3314,-83.0458
2025-12-06 06:00:00+00:00,19.0,18.6,246.0,5.3,70.0,64.68971,451.0,11.3,Detroit,US,42.3314,-83.0458
2025-12-06 07:00:00+00:00,18.4,18.0,242.0,6.1,71.0,63.56383,451.0,9.7,Detroit,US,42.3314,-83.0458
2025-12-06 08:00:00+00:00,17.9,17.5,239.0,7.1,71.0,62.881207,451.0,8.9,Detroit,US,42.3314,-83.0458
2025-12-06 09:00:00+00:00,17.5,17.2,240.0,7.8,70.0,62.553192,451.0,8.9,Detroit,US,42.3314,-83.0458
2025-12-06 10:00:00+00:00,17.3,16.9,244.0,7.9,67.0,62.535458,452.0,10.0,Detroit,US,42.3314,-83.0458
2025-12-06 11:00:00+00:00,17.2,16.8,252.0,7.6,63.0,62.757088,452.0,12.0,Detroit,US,42.3314,-83.0458
2025-12-06 12:00:00+00:00,18.4,18.0,262.0,6.9,58.0,63.09397,453.0,14.9,Detroit,US,42.3314,-83.0458
2025-12-06 13:00:00+00:00,19.6,19.2,282.0,6.3,55.0,63.324463,454.0,16.2,Detroit,US,42.3314,-83.0458
2025-12-06 14:00:00+00:00,20.4,20.0,305.0,5.4,51.0,63.41312,455.0,17.8,Detroit,US,42.3314,-83.0458
2025-12-06 15:00:00+00:00,16.6,16.3,312.0,4.6,50.0,63.43085,455.0,18.0,Detroit,US,42.3314,-83.0458
2025-12-06 16:00:00+00:00,13.6,13.4,286.0,3.9,53.0,63.076244,453.0,15.4,Detroit,US,42.3314,-83.0458
2025-12-06 17:00:00+00:00,7.6,7.5,244.0,3.3,59.0,62.50886,451.0,11.4,Detroit,US,42.3314,-83.0458
2025-12-06 18:00:00+00:00,4.2,4.1,217.0,2.8,63.0,61.498226,449.0,8.6,Detroit,US,42.3314,-83.0458
2025-12-06 19:00:00+00:00,3.0,2.9,213.0,2.6,65.0,60.265957,448.0,7.5,Detroit,US,42.3314,-83.0458
2025-12-06 20:00:00+00:00,2.8,2.7,224.0,2.6,66.0,59.015953,449.0,7.6,Detroit,US,42.3314,-83.0458
2025-12-06 21:00:00+00:00,2.9,2.9,256.0,2.7,63.0,57.783688,451.0,10.5,Detroit,US,42.3314,-83.0458
2025-12-06 22:00:00+00:00,4.4,4.4,322.0,3.0,55.0,56.560284,456.0,17.6,Detroit,US,42.3314,-83.0458
2025-12-06 23:00:00+00:00,6.2,6.2,408.0,3.4,43.0,55.42553,462.0,27.5,Detroit,US,42.3314,-83.0458
2025-12-07 00:00:00+00:00,11.4,11.3,479.0,4.4,20.0,54.397167,469.0,48.5,Detroit,US,42.3314,-83.0458
2025-12-07 01:00:00+00:00,12.1,12.1,529.0,4.9,17.0,53.758865,477.0,51.2,Detroit,US,42.3314,-83.0458
2025-12-07 02:00:00+00:00,13.1,13.1,563.0,5.5,13.0,53.14716,484.0,54.8,Detroit,US,42.3314,-83.0458
2025-12-07 03:00:00+00:00,15.7,15.7,565.0,5.8,11.0,52.597515,487.0,56.4,Detroit,US,42.3314,-83.0458
2025-12-07 04:00:00+00:00,16.5,16.4,511.0,5.5,13.0,52.26951,480.0,54.2,Detroit,US,42.3314,-83.0458
2025-12-07 05:00:00+00:00,15.9,15.8,424.0,4.9,16.0,51.994682,469.0,50.1,Detroit,US,42.3314,-83.0458
2025-12-07 06:00:00+00:00,15.3,15.2,355.0,4.6,19.0,51.68439,460.0,46.5,Detroit,US,42.3314,-83.0458
2025-12-07 07:00:00+00:00,15.8,15.7,327.0,4.7,20.0,51.382977,458.0,44.3,Detroit,US,42.3314,-83.0458
2025-12-07 08:00:00+00:00,16.5,16.4,317.0,5.0,21.0,51.179077,460.0,42.7,Detroit,US,42.3314,-83.0458
2025-12-07 09:00:00+00:00,16.2,16.1,308.0,5.4,22.0,51.081554,461.0,41.5,Detroit,US,42.3314,-83.0458
2025-12-07 10:00:00+00:00,15.0,14.9,291.0,5.8,23.0,50.984043,460.0,40.8,Detroit,US,42.3314,-83.0458
2025-12-07 11:00:00+00:00,14.3,14.1,275.0,6.2,24.0,50.806736,459.0,40.5,Detroit,US,42.3314,-83.0458
2025-12-07 12:00:00+00:00,17.4,17.2,269.0,5.0,24.0,50.567375,458.0,37.1,Detroit,US,42.3314,-83.0458
2025-12-07 13:00:00+00:00,18.8,18.6,283.0,5.7,27.0,50.496452,459.0,36.3,Detroit,US,42.3314,-83.0458
2025-12-07 14:00:00+00:00,17.2,16.8,308.0,6.7,33.0,50.44326,461.0,35.1,Detroit,US,42.3314,-83.0458
2025-12-07 15:00:00+00:00,14.7,14.3,327.0,7.3,39.0,50.159573,462.0,32.6,Detroit,US,42.3314,-83.0458
2025-12-07 16:00:00+00:00,13.0,12.5,334.0,7.3,48.0,49.96527,462.0,28.0,Detroit,US,42.3314,-83.0458
2025-12-07 17:00:00+00:00,11.4,11.0,334.0,7.0,57.0,49.80903,461.0,22.2,Detroit,US,42.3314,-83.0458
2025-12-07 18:00:00+00:00,10.0,9.6,326.0,6.4,65.0,50.212765,459.0,17.5,Detroit,US,42.3314,-83.0458
2025-12-07 19:00:00+00:00,8.8,8.6,303.0,5.4,69.0,50.700356,456.0,14.7,Detroit,US,42.3314,-83.0458
2025-12-07 20:00:00+00:00,7.8,7.6,271.0,4.1,71.0,51.20567,453.0,13.1,Detroit,US,42.3314,-83.0458
2025-12-07 21:00:00+00:00,6.6,6.5,251.0,3.1,71.0,51.640076,451.0,12.5,Detroit,US,42.3314,-83.0458
2025-12-07 22:00:00+00:00,6.1,6.0,254.0,2.6,70.0,51.95922,451.0,13.3,Detroit,US,42.3314,-83.0458
2025-12-07 23:00:00+00:00,5.0,5.0,268.0,2.3,67.0,52.10107,451.0,15.1,Detroit,US,42.3314,-83.0458
2025-12-08 00:00:00+00:00,7.0,6.9,278.0,2.3,62.0,51.994682,452.0,18.7,Detroit,US,42.3314,-83.0458
2025-12-08 01:00:00+00:00,6.9,6.7,278.0,2.3,61.0,51.60461,454.0,19.5,Detroit,US,42.3314,-83.0458
2025-12-08 02:00:00+00:00,6.8,6.7,273.0,2.4,59.0,51.12589,455.0,20.6,Detroit,US,42.3314,-83.0458
2025-12-08 03:00:00+00:00,6.9,6.8,263.0,2.3,59.0,50.558514,456.0,20.5,Detroit,US,42.3314,-83.0458
2025-12-08 04:00:00+00:00,7.0,6.9,244.0,2.1,60.0,49.548622,454.0,18.4,Detroit,US,42.3314,-83.0458
2025-12-08 05:00:00+00:00,6.4,6.3,218.0,1.8,63.0,47.899307,451.0,15.1,Detroit,US,42.3314,-83.0458
2025-12-08 06:00:00+00:00,5.3,5.1,198.0,1.6,65.0,46.250008,448.0,12.4,Detroit,US,42.3314,-83.0458
2025-12-08 07:00:00+00:00,4.4,4.1,185.0,1.5,66.0,44.496525,447.0,10.5,Detroit,US,42.3314,-83.0458
2025-12-08 08:00:00+00:00,4.0,3.6,176.0,1.5,67.0,42.482643,447.0,9.0,Detroit,US,42.3314,-83.0458
2025-12-08 09:00:00+00:00,3.9,3.5,174.0,1.5,67.0,40.26042,447.0,8.9,Detroit,US,42.3314,-83.0458
2025-12-08 10:00:00+00:00,4.0,3.5,180.0,1.6,64.0,38.07292,448.0,11.0,Detroit,US,42.3314,-83.0458
2025-12-08 11:00:00+00:00,4.2,3.7,193.0,1.8,60.0,36.09375,449.0,14.5,Detroit,US,42.3314,-83.0458
2025-12-08 12:00:00+00:00,5.7,5.2,204.0,2.2,52.0,34.288197,450.0,20.6,Detroit,US,42.3314,-83.0458
2025-12-08 13:00:00+00:00,7.9,7.3,214.0,2.5,48.0,32.20486,450.0,24.0,Detroit,US,42.3314,-83.0458
2025-12-08 14:00:00+00:00,9.9,9.4,223.0,2.9,43.0,30.243057,451.0,28.4,Detroit,US,42.3314,-83.0458
2025-12-08 15:00:00+00:00,11.7,11.1,222.0,3.3,42.0,28.958336,450.0,30.1,Detroit,US,42.3314,-83.0458
2025-12-08 16:00:00+00:00,11.0,10.3,203.0,3.8,49.0,28.402775,448.0,26.0,Detroit,US,42.3314,-83.0458
2025-12-08 17:00:00+00:00,8.5,7.7,174.0,4.4,59.0,28.020832,445.0,19.2,Detroit,US,42.3314,-83.0458
2025-12-08 18:00:00+00:00,7.7,6.8,155.0,4.8,67.0,27.447918,443.0,14.6,Detroit,US,42.3314,-83.0458
2025-12-08 19:00:00+00:00,6.8,5.9,138.0,4.9,71.0,26.961807,441.0,12.7,Detroit,US,42.3314,-83.0458
2025-12-08 20:00:00+00:00,6.4,5.6,131.0,5.0,71.0,26.493055,441.0,13.1,Detroit,US,42.3314,-83.0458
2025-12-08 21:00:00+00:00,6.8,5.9,174.0,5.4,65.0,26.145834,444.0,19.3,Detroit,US,42.3314,-83.0458
2025-12-08 22:00:00+00:00,12.5,11.6,329.0,6.7,46.0,27.075603,456.0,36.8,Detroit,US,42.3314,-83.0458
2025-12-08 23:00:00+00:00,21.6,20.7,534.0,8.4,21.0,29.600079,472.0,60.1,Detroit,US,42.3314,-83.0458
2025-12-09 00:00:00+00:00,31.1,29.9,642.0,8.4,1.0,37.23404,480.0,75.6,Detroit,US,42.3314,-83.0458
2025-12-09 01:00:00+00:00,24.7,23.6,560.0,7.2,2.0,36.790775,474.0,74.7,Detroit,US,42.3314,-83.0458
2025-12-09 02:00:00+00:00,18.8,17.8,381.0,5.5,3.0,36.666668,461.0,72.8,Detroit,US,42.3314,-83.0458
2025-12-09 03:00:00+00:00,14.6,13.7,241.0,4.2,9.0,38.59375,451.0,67.2,Detroit,US,42.3314,-83.0458
2025-12-09 04:00:00+00:00,10.9,10.1,194.0,3.5,22.0,39.791668,448.0,54.4,Detroit,US,42.3314,-83.0458
2025-12-09 05:00:00+00:00,8.9,8.1,186.0,3.1,39.0,40.34722,447.0,37.9,Detroit,US,42.3314,-83.0458
2025-12-09 06:00:00+00:00,7.5,6.7,185.0,2.8,52.0,40.659725,447.0,24.6,Detroit,US,42.3314,-83.0458
2025-12-09 07:00:00+00:00,6.6,5.8,181.0,2.7,59.0,40.9375,446.0,17.5,Detroit,US,42.3314,-83.0458
2025-12-09 08:00:00+00:00,6.2,5.3,184.0,2.7,63.0,41.232643,445.0,13.7,Detroit,US,42.3314,-83.0458
2025-12-09 09:00:00+00:00,6.2,5.2,191.0,2.8,64.0,41.527782,445.0,11.8,Detroit,US,42.3314,-83.0458
2025-12-09 10:00:00+00:00,6.6,5.5,203.0,2.9,63.0,41.822918,446.0,12.1,Detroit,US,42.3314,-83.0458
2025-12-09 11:00:00+00:00,7.3,6.1,219.0,3.2,59.0,42.17014,448.0,14.4,Detroit,US,42.3314,-83.0458
2025-12-09 12:00:00+00:00,8.3,7.2,230.0,3.8,54.0,42.586807,449.0,17.1,Detroit,US,42.3314,-83.0458
2025-12-09 13:00:00+00:00,9.7,8.5,231.0,5.2,53.0,42.934032,449.0,18.6,Detroit,US,42.3314,-83.0458
2025-12-09 14:00:00+00:00,11.0,9.9,228.0,7.2,51.0,43.142365,450.0,20.6,Detroit,US,42.3314,-83.0458
2025-12-09 15:00:00+00:00,11.5,10.6,230.0,8.8,51.0,43.22917,450.0,21.4,Detroit,US,42.3314,-83.0458
2025-12-09 16:00:00+00:00,11.7,11.0,243.0,9.8,53.0,43.142365,451.0,19.9,Detroit,US,42.3314,-83.0458
2025-12-09 17:00:00+00:00,11.8,11.5,261.0,10.3,55.0,43.263893,452.0,17.3,Detroit,US,42.3314,-83.0458
2025-12-09 18:00:00+00:00,12.0,11.9,275.0,10.2,57.0,43.923615,453.0,15.4,Detroit,US,42.3314,-83.0458
2025-12-09 19:00:00+00:00,12.5,12.5,279.0,8.9,57.0,44.80903,453.0,14.8,Detroit,US,42.3314,-83.0458
2025-12-09 20:00:00+00:00,12.5,12.5,278.0,6.9,57.0,45.95486,453.0,14.9,Detroit,US,42.3314,-83.0458
2025-12-09 21:00:00+00:00,11.9,11.8,279.0,5.2,56.0,47.15278,453.0,15.3,Detroit,US,42.3314,-83.0458
2025-12-09 22:00:00+00:00,11.9,11.8,285.0,4.2,54.0,48.177086,454.0,16.3,Detroit,US,42.3314,-83.0458
2025-12-09 23:00:00+00:00,12.0,11.8,293.0,3.5,52.0,48.2118,454.0,17.7,Detroit,US,42.3314,-83.0458
2025-12-10 00:00:00+00:00,19.6,19.4,298.0,3.1,53.0,46.666668,455.0,17.2,Detroit,US,42.3314,-83.0458
2025-12-10 01:00:00+00:00,19.2,19.1,301.0,3.1,52.0,44.843754,456.0,17.6,Detroit,US,42.3314,-83.0458
2025-12-10 02:00:00+00:00,19.6,19.4,301.0,3.1,51.0,44.0625,457.0,18.1,Detroit,US,42.3314,-83.0458
2025-12-10 03:00:00+00:00,20.1,20.0,297.0,3.2,50.0,44.34028,457.0,18.0,Detroit,US,42.3314,-83.0458
2025-12-10 04:00:00+00:00,20.8,20.7,284.0,3.5,49.0,45.434032,456.0,17.0,Detroit,US,42.3314,-83.0458
2025-12-10 05:00:00+00:00,20.8,20.7,266.0,3.9,49.0,47.274307,455.0,15.4,Detroit,US,42.3314,-83.0458
2025-12-10 06:00:00+00:00,20.3,20.2,250.0,4.2,49.0,49.461807,454.0,13.7,Detroit,US,42.3314,-83.0458
2025-12-10 07:00:00+00:00,17.5,17.4,236.0,4.2,50.0,50.92199,453.0,11.8,Detroit,US,42.3314,-83.0458
2025-12-10 08:00:00+00:00,12.5,12.4,224.0,4.2,52.0,51.95035,452.0,9.9,Detroit,US,42.3314,-83.0458
2025-12-10 09:00:00+00:00,10.5,10.5,219.0,4.0,54.0,52.579792,452.0,8.7,Detroit,US,42.3314,-83.0458
2025-12-10 10:00:00+00:00,10.6,10.5,225.0,3.8,55.0,53.04965,453.0,8.7,Detroit,US,42.3314,-83.0458
2025-12-10 11:00:00+00:00,12.4,12.3,238.0,3.4,55.0,53.49291,454.0,9.4,Detroit,US,42.3314,-83.0458
2025-12-10 12:00:00+00:00,6.8,6.7,251.0,2.9,53.0,54.04255,455.0,11.9,Detroit,US,42.3314,-83.0458
2025-12-10 13:00:00+00:00,2.2,2.2,261.0,2.8,52.0,53.998226,455.0,12.7,Detroit,US,42.3314,-83.0458
2025-12-10 14:00:00+00:00,2.3,2.2,270.0,2.8,50.0,53.43972,456.0,13.9,Detroit,US,42.3314,-83.0458
2025-12-10 15:00:00+00:00,2.4,2.4,277.0,2.7,48.0,52.75709,456.0,15.1,Detroit,US,42.3314,-83.0458
2025-12-10 16:00:00+00:00,2.3,2.3,285.0,2.7,45.0,52.030148,457.0,16.6,Detroit,US,42.3314,-83.0458
2025-12-10 17:00:00+00:00,2.9,2.9,291.0,2.8,42.0,51.25886,458.0,18.1,Detroit,US,42.3314,-83.0458
2025-12-10 18:00:00+00:00,3.5,3.4,287.0,2.7,42.0,50.496452,458.0,18.1,Detroit,US,42.3314,-83.0458
2025-12-10 19:00:00+00:00,3.8,3.7,264.0,2.4,49.0,49.49652,455.0,15.1,Detroit,US,42.3314,-83.0458
2025-12-10 20:00:00+00:00,3.0,3.0,230.0,2.0,59.0,47.96875,450.0,10.5,Detroit,US,42.3314,-83.0458
2025-12-10 21:00:00+00:00,2.2,2.2,207.0,1.7,66.0,46.31944,447.0,7.5,Detroit,US,42.3314,-83.0458
2025-12-10 22:00:00+00:00,2.2,2.2,206.0,1.6,67.0,44.652767,447.0,7.7,Detroit,US,42.3314,-83.0458
2025-12-10 23:00:00+00:00,2.4,2.4,215.0,1.7,66.0,42.986103,448.0,9.4,Detroit,US,42.3314,-83.0458
2025-12-11 00:00:00+00:00,3.4,3.4,220.0,1.7,66.0,41.35416,449.0,9.8,Detroit,US,42.3314,-83.0458
2025-12-11 01:00:00+00:00,3.2,3.2,214.0,1.7,68.0,38.576378,449.0,9.6,Detroit,US,42.3314,-83.0458
2025-12-11 02:00:00+00:00,3.1,3.1,205.0,1.7,70.0,35.815968,449.0,9.4,Detroit,US,42.3314,-83.0458
2025-12-11 03:00:00+00:00,2.8,2.8,194.0,1.7,72.0,32.986107,448.0,8.9,Detroit,US,42.3314,-83.0458
2025-12-11 04:00:00+00:00,2.6,2.5,182.0,1.7,74.0,30.96011,447.0,8.0,Detroit,US,42.3314,-83.0458
2025-12-11 05:00:00+00:00,2.3,2.2,170.0,1.6,77.0,31.829775,447.0,7.0,Detroit,US,42.3314,-83.0458
2025-12-11 06:00:00+00:00,2.1,2.0,161.0,1.6,79.0,32.467533,446.0,6.1,Detroit,US,42.3314,-83.0458
2025-12-11 07:00:00+00:00,1.9,1.9,157.0,1.6,80.0,33.163265,445.0,5.5,Detroit,US,42.3314,-83.0458
2025-12-11 08:00:00+00:00,1.6,1.6,156.0,1.6,80.0,33.974953,445.0,5.0,Detroit,US,42.3314,-83.0458
