city,date_day,pm2_5,pm10,us_aqi,ozone,nitrogen_dioxide,sulphur_dioxide,carbon_monoxide,carbon_dioxide,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,surface_pressure,country,lat,lon
Chicago,2025-11-30,3.7458333333333336,3.8166666666666664,27.162698958333333,61.916666666666664,12.583333333333334,3.775,191.5,450.25,-1.5431666945833333,87.75,0.4041666683333333,21.439381958333332,985.7454387500001,US,41.8781,-87.6298
Chicago,2025-12-01,11.3125,11.700000000000001,30.045469125,42.583333333333336,36.975,5.658333333333334,358.875,477.5416666666667,-5.7556667541666675,75.16666666666667,0.004166666666666667,7.758339291666666,998.2441266666666,US,41.8781,-87.6298
Chicago,2025-12-02,7.9125000000000005,8.104166666666666,48.606000625,50.125,22.120833333333334,5.745833333333334,276.6666666666667,458.7916666666667,-6.4056666416666665,87.41666666666667,0.0625,9.674714979166668,986.6421854166666,US,41.8781,-87.6298
Chicago,2025-12-03,8.866666666666667,8.975,29.749158166666664,56.25,18.529166666666665,3.608333333333333,245.0,455.3333333333333,-5.2660833375000005,86.08333333333333,0.020833333333333332,16.054548666666665,985.5856758333333,US,41.8781,-87.6298
Chicago,2025-12-04,5.8374999999999995,6.083333333333333,34.422087375,65.66666666666667,13.433333333333332,3.233333333333333,247.625,458.4583333333333,-8.707750129166667,69.79166666666667,0.0,12.697799154166667,994.9974141666667,US,41.8781,-87.6298
Chicago,2025-12-05,17.837500000000002,18.51666666666667,48.988277958333335,46.458333333333336,35.24583333333333,5.320833333333334,328.2916666666667,467.1666666666667,-9.755666858333333,65.54166666666667,0.0,11.7227772125,987.0322687500001,US,41.8781,-87.6298
Chicago,2025-12-06,13.208333333333334,13.450000000000001,60.11303158333333,53.708333333333336,18.195833333333333,4.016666666666667,244.375,458.0,-2.4119166970833334,75.95833333333333,0.0,10.176498916666667,981.69689125,US,41.8781,-87.6298
Chicago,2025-12-07,17.0,17.216666666666665,60.810432416666664,43.333333333333336,29.4375,5.504166666666666,279.4166666666667,464.875,-1.84316667775,86.33333333333333,0.39166666833333336,11.702633329166666,988.2343645833333,US,41.8781,-87.6298
Chicago,2025-12-08,8.825000000000001,9.004166666666666,35.83427829166667,61.0,23.741666666666664,3.783333333333333,244.5,455.875,-5.159833241666667,66.16666666666667,0.0,11.4497252875,996.8004487500001,US,41.8781,-87.6298
Chicago,2025-12-09,14.633333333333333,15.133333333333333,51.31452158333334,47.708333333333336,23.420833333333334,4.029166666666667,290.625,458.875,-3.5077499445833333,78.29166666666667,0.008333333333333333,16.694840312500002,982.7826954166667,US,41.8781,-87.6298
